EIN,NAME,ICO,STREET,CITY,STATE,ZIP,GROUP,SUBSECTION,AFFILIATION,CLASSIFICATION,RULING,DEDUCTIBILITY,FOUNDATION,ACTIVITY,ORGANIZATION,STATUS,TAX_PERIOD,ASSET_CD,INCOME_CD,FILING_REQ_CD,PF_FILING_REQ_CD,ACCT_PD,ASSET_AMT,INCOME_AMT,REVENUE_AMT,NTEE_CD,SORT_NAME
520685254,PILGRIM LUTHERAN CHURCH,% JOHN B KINCAID,5500 MASSACHUSETTS AVE,BETHESDA,MD,20816-1933,1709,03,9,7000,194701,1,10,001029000,5,01,,0,0,06,0,12,,,,,
520685383,UMMC MIDTOWN AUXILIARY INC,,827 LINDEN AVE,BALTIMORE,MD,21201-4606,0000,03,3,1000,196606,1,16,916927602,1,01,202404,3,1,02,0,04,34842,2923,2923,E22I,
520686634,ROLAND PARK SWIMMING POOL INC,,PO BOX 5608,BALTIMORE,MD,21210-0608,0000,07,3,1000,195807,2,00,317000000,1,01,202210,5,4,01,0,10,678804,356948,340997,,
520686762,GRANTSVILLE CEMETERY INC,,PO BOX 592,GRANTSVILLE,MD,21536-0592,0000,13,3,2000,199201,1,00,900000000,1,01,202312,0,0,02,0,12,0,0,0,,
520687612,AMERICAN LEGION,,44 N PARKE ST,ABERDEEN,MD,21001-2436,0925,19,9,1000,194603,1,00,907908000,5,01,202212,4,5,01,0,12,243049,567835,471957,,0128 BERNARD L TOBIN
520687937,ST JAMES PARISH,,5757 SOLOMONS ISLAND RD,LOTHIAN,MD,20711-9707,2617,03,9,7000,197504,1,10,001919000,5,01,,0,0,06,0,12,,,,,
520688001,DALEVIEW INC,,PO BOX 3754,SILVER SPRING,MD,20918-3754,0000,07,3,1000,195708,2,00,318319317,1,01,202212,5,4,01,0,12,757141,303054,303054,,
520688004,HILLANDALE SWIMMING POOL ASSOCIATION INC,% 10512 KINLOCH RD,10512 KINLOCH RD,SILVER SPRING,MD,20903-1222,0000,07,3,1000,195906,2,00,318317000,1,01,202309,4,4,01,0,09,241362,172020,168764,,
520688275,JUNIOR ACHIEVEMENT USA,,1725 TWIN SPRINGS RD,BALTIMORE,MD,21227-3553,1116,03,9,2000,199405,1,15,059566040,1,01,202306,7,6,01,0,06,9138865,2263484,2263484,Q320,JUNIOR ACHIEVEMENT OF CENTRAL MARYL
520688277,ST THOMAS CHURCH,,2 E HIGH ST,HANCOCK,MD,21750-1216,2617,03,9,7000,197504,1,10,001919000,5,01,,0,0,06,0,12,,,,,
520688392,CECIL COUNTY MEMORIAL POST NO 6027 VFW OF THE UNITED STATES INC,% JERRY JOYCE,815 TURKEY POINT RD,NORTH EAST,MD,21901-4232,0000,19,3,1000,202207,1,00,000000000,1,01,202306,4,6,01,0,06,375128,2541481,492828,W30,
520688535,INTERNATIONAL ASSOCIATION OF LIONS CLUBS,% ROBERT I NICKERSON TREAS,PO BOX 27,MANCHESTER,MD,21102-0027,0239,04,9,3000,196912,2,00,911520000,0,01,202306,3,4,01,0,06,97643,132736,132736,,LINEBORO MANCHESTER
520688823,ST MARGARET ROMAN CATHOLIC CONGREGATION,% CHRISTINA COPPER,141 N HICKORY AVE,BEL AIR,MD,21014-3239,0928,03,9,1200,194603,1,10,000000000,5,01,,0,0,06,0,12,,,,,
520689149,HUMANE SOCIETY OF CARROLL CO INC,,2517 LITTLESTOWN PIKE,WESTMINSTER,MD,21158-2230,0000,03,3,4000,195803,1,15,059000000,1,01,202306,6,6,01,0,06,3913455,2060703,1686152,D200,
520689917,BALTIMORE WASHINGTON MEDICAL CENTER INC,% ED WUENSCHELL,301 HOSPITAL DR,GLEN BURNIE,MD,21061-5803,0000,03,3,1000,197310,1,12,150179154,1,01,202306,9,9,01,0,06,590951048,701383210,465100172,E220,
520689918,PHILADELPHIA YEARLY MEETING OF FRIENDS,,PO BOX 2379,EASTON,MD,21601-8946,9125,03,9,7000,197303,1,10,001007000,5,01,,0,0,06,0,11,,,,,THIRD HAVEN MONTHLY MEETING
520690463,FOREST GLEN KNIGHTS OF COLUMBUS BUILDING ASSOCIATION INCORPORATED,% JOHN MCNAMARA,9707 ROSENSTEEL AVE,SILVER SPRING,MD,20910-1157,0000,02,3,1000,197601,2,00,912000000,1,01,202306,3,3,01,0,06,29161,65423,65423,,
520690497,MERRIMACK PARK RECREATION ASSOCIATION INC,,6400 PYLE RD,BETHESDA,MD,20817-5450,0000,07,3,1000,195807,2,00,287318317,1,01,202312,6,5,01,0,12,1635377,552644,552644,,
520690789,UTICA CEMETERY ASSOCIATION INCORPORATED,,111 KLINE BLVD,FREDERICK,MD,21701-4021,0000,13,3,2000,202301,1,00,900000000,1,01,202304,0,0,02,0,04,0,0,0,,
520690959,CHURCH OF THE MESSIAH,,5801 HARFORD RD,BALTIMORE,MD,21214-1848,2617,03,9,7000,197504,1,10,001919000,5,01,,0,0,06,0,12,,,,,
520691189,ADELPHI RECREATION INCORPORATED,% JENNIFER BEVERIDGE,9442 RIGGS RD,ADELPHI,MD,20783-1430,0000,07,3,1000,201711,2,00,318317000,1,01,202312,6,5,01,0,12,1513291,995124,995124,P20,
520691413,CARROLL COUNTY HEALTH SERVICE CORP,% AMY ENGLE,200 MEMORIAL AVE,WESTMINSTER,MD,21157-5726,0000,03,3,1000,195906,1,12,150000000,1,01,202306,9,4,01,0,06,392109182,144278,79988,E21Z,
520691624,GARRETT COUNTY AGRICULTURE FAIR INC,% JASON RUSH TREASURER,PO BOX 235,MCHENRY,MD,21541-0235,0000,05,3,1000,197009,2,00,065207000,1,01,202209,6,5,01,0,09,3846757,512165,512156,,
520691704,UNITED WAY OF WASHINGTON COUNTY MARYLAND INC,,83 WWASHINGTON ST STE 101,HAGERSTOWN,MD,21740-8173,0000,03,3,1000,195907,1,15,600927000,1,01,202306,5,5,01,0,06,992039,731189,712772,T70Z,
520691752,AMERICAN FEDERATION OF LABOR & CONGRESS OF INDUSTRIAL ORGS,% DONNA EDWARDS,7 SCHOOL ST,ANNAPOLIS,MD,21401-1920,1338,05,9,3000,195605,2,00,263264000,5,01,202212,6,6,01,0,12,2512624,1219378,1219378,,MARYLAND STATE AND D C AFL-CIO
520692242,PRINCE GEORGES COUNTY ASSOCIATION OF REALTORS INC,% PGCAR,8300 CORPORATE DR STE 100,LANDOVER,MD,20785-2413,0000,06,3,2000,200703,2,00,000000000,1,01,202209,7,6,01,0,09,5764216,3126922,3062874,S41,
520692469,INDEPENDENT COLLEGE FUND OF MARYLAND INC,,140 SOUTH STREET,ANNAPOLIS,MD,21401-0000,0000,03,3,1000,195306,1,15,059927000,1,01,202306,4,4,01,0,06,408984,189067,189067,B82Z,
520692470,LOCHRAVEN UNITED METHODIST CHURCH,,6622 LOCH RAVEN BLVD,BALTIMORE,MD,21239-1424,2573,03,9,7100,197410,1,10,001919000,5,01,,0,0,06,0,12,,,,,
520694346,KENT ISLAND YACHT CLUB INC,% ROBIN HARRISON,PO BOX 135,CHESTER,MD,21619-0135,0000,07,3,1000,197712,2,00,318319288,1,01,202212,4,6,01,0,12,396052,1040760,698161,,
520694569,HARFORD DAY SCHOOL INC,,715 MOORES MILL RD,BEL AIR,MD,21014-2713,0000,03,3,2000,196002,1,11,046030000,1,01,202306,8,7,01,0,06,14058859,8827454,7081688,B240,
520694598,WICOMICO COUNTY FARM BUREAU INCORPORATED,,PO BOX 596,HEBRON,MD,21830-0596,0000,05,3,1000,197312,2,00,065207230,1,01,202312,4,3,01,0,12,198451,68814,21962,,
520694643,THE UNITED CAMPUS MINISTRY AT THE UNIVERSITY OF MARYLAND,,2101 MEMORIAL CHAPEL,COLLEGE PARK,MD,20742-0001,0000,03,3,7000,200601,1,10,029000000,1,01,201312,0,4,06,0,12,,,,X21,
520694646,ALICE FERGUSON FOUNDATION INC,,2001 BRYAN POINT RD,ACCOKEEK,MD,20607-9794,0000,03,3,1200,200802,1,15,350059040,1,01,202212,7,6,01,0,12,10751515,2312250,1317736,C32,
520694647,LOCH RAVEN BAPTIST CHURCH,% REV SCOTT NEISWENDER,8600 LOCH RAVEN BLVD,BALTIMORE,MD,21286-2304,1601,03,9,7000,196310,1,10,029002000,5,01,,0,0,06,0,12,,,,,
520695477,COUNTY UNITED WAY INC,,113 S CENTRE ST STE A,CUMBERLAND,MD,21502-3791,0000,03,3,1200,195906,1,15,600927000,1,01,202306,5,4,01,0,06,886392,491198,396190,T70Z,
520695681,NORTH CHEVY CHASE CHRISTIAN CHURCH,,8814 KENSINGTON PWY,CHEVY CHASE,MD,20815-0000,1125,03,9,7000,195105,1,10,382380000,5,01,,0,0,06,0,06,,,,,
520696196,AUGSBURG LUTHERAN HOME OF MD INC,% DONNA CASNER,6811 CAMPFIELD RD,BALTIMORE,MD,21207-4657,0000,03,3,1000,197706,1,15,382399000,1,01,202212,8,8,01,0,12,44910720,17592148,17592148,E91Z,
520696197,ARC OF WASHINGTON COUNTY INC,,820 FLORIDA AVE,HAGERSTOWN,MD,21740-3619,0000,03,3,1000,197303,1,16,160179000,1,01,202306,9,8,01,0,06,54045351,39684325,39315503,P82Z,MICHAEL KIPE
520696199,MIDDLE RIVER BAPTIST CHURCH,% DR DONALD SATTERWHITE,610 MIDDLE RIVER RD,BALTIMORE,MD,21220-2532,1601,03,9,7000,196310,1,10,029002000,5,01,,0,0,06,0,12,,,,,
520696203,ST PAUL LUTHERAN CHURCH,,31 ROSCOE C ROWE BLVD,ANNAPOLIS,MD,21401-1517,1709,03,9,7000,194107,1,10,046000000,5,01,201112,0,0,06,0,06,,,,,
520696380,CLIFTON PARK BAPTIST CHURCH,,8818 PINEY BRANCH RD,SILVER SPRING,MD,20903-3506,3125,03,9,7000,195504,1,10,001000000,5,01,,0,0,06,0,12,,,,,3362
520696384,UNIFIED COMMUNITY CONNECTIONS INC,% GARY LANE,952 RIDGEBROOK RD STE 1000,SPARKS,MD,21152-9471,0000,03,3,1000,195805,1,15,059160179,1,01,202306,8,8,01,0,06,32206044,30458610,30360231,G23Z,
520697217,FIRST BAPTIST CHURCH HYATTSVILLE,,5701 42ND AVE,HYATTSVILLE,MD,20781-1630,3125,03,9,7000,195504,1,10,001000000,5,01,,0,0,06,0,12,,,,,3355
520697873,ST JOHN THE EVANGELIST CATHOLIC CHURCH AND SCHOOL,% PASTOR,8908 OLD BRANCH AVE,CLINTON,MD,20735-2527,0928,03,9,7000,194603,1,10,031150120,5,01,,0,0,06,0,06,,,,,
520697874,ENON BAPTIST CHURCH OF BALTIMORE CITY MARYLAND,,601 N SCHROEDER ST,BALTIMORE,MD,21217-2444,3125,03,9,7000,195504,1,10,001000000,5,01,,0,0,06,0,12,,,,,
520697987,VETERANS OF FOREIGN WARS OF THE UNITED STATES DEPT OF MARYLAND,,18504 OLDTOWN RD SE,OLDTOWN,MD,21555-1717,3726,19,9,1000,200103,1,00,907000000,1,01,202306,3,4,01,0,06,76352,241913,178096,W303,9451 CLIFFORD B SISLER POST
520698116,REISTERSTOWN VOLUNTEER FIRE CO OF REISTERTOWN BALTIMORE CTY MD INC,,108 MAIN ST,REISTERSTOWN,MD,21136-1212,0000,03,3,1000,199202,1,15,158407000,1,01,202312,6,6,01,0,12,4646885,1209903,664151,M24Z,
520698176,CONGREGATION BETH EL OF MONTGOMERY,,8215 OLD GEORGTWN RD,BETHESDA,MD,20814-1451,0000,03,3,7000,197807,1,10,030031032,5,01,202005,0,0,06,0,05,,,,,
520698849,ARTS FOR LEARNING MARYLAND INC,,21 E NORTH AVE,BALTIMORE,MD,21202-5905,0000,03,3,2000,195906,1,15,119059000,1,01,202308,8,8,01,0,08,13631288,14625129,14579571,A250,
520698850,BROOK LANE HEALTH SERVICES INC,,13121 BROOKLANE DR,HAGERSTOWN,MD,21742-1514,0000,03,3,1700,195912,1,12,150029000,1,01,202306,8,8,01,0,06,28131278,29728010,29714366,F31Z,
520699135,KENSINGTON HEIGHTS RECREATION ASSOCIATION INC,,POST OFFICE BOX 32,KENSINGTON,MD,20895-0000,0000,07,3,1000,195912,2,00,318000000,1,01,202209,5,4,01,0,09,718352,388718,388718,,
520699199,FIRST BAPTIST CHURCH OF ROCKVILLE,% DR ROBERT SCHMIDT,55 ADCLARE RD,ROCKVILLE,MD,20850-3827,1601,03,9,7000,196310,1,10,029002000,5,01,,0,0,06,0,12,,,,,
520699200,ROCKVILLE CHRISTIAN CHURCH,,301 ADCLARE RD,ROCKVILLE,MD,20850-3825,1125,03,9,7100,195107,1,10,029000000,5,01,,0,0,06,0,06,,,,,
520699471,CENTRAL BAPTIST CHURCH,,PO BOX 274,BLADENSBURG,MD,20710-0274,1961,03,9,7000,196811,1,10,029000000,5,01,,0,0,06,0,12,,,,,
520699472,NAZARETH LUTHERAN CHURCH,,3401 BANK ST,BALTIMORE,MD,21224-2302,1709,03,9,7000,194701,1,10,001029000,5,01,,0,0,06,0,12,,,,,
520699475,CHARLES COUNTY CHAMBER OF COMMERCE INC,,303 CHARLES STREET,LA PLATA,MD,20646-3520,0000,06,3,3000,195805,2,00,200403279,1,01,202212,4,5,01,0,12,306118,814898,510730,S41Z,
520699684,MARYLAND STATE LICENSED BEVERAGE ASSOCIATION INC,,150 E MAIN ST STE 104,WESTMINSTER,MD,21157-5089,0000,06,3,2000,196501,2,00,920200279,1,01,202306,4,4,01,0,06,304471,313771,293544,,
520699686,NORTHWOOD CLUB INC,,PO BOX 2101,HAGERSTOWN,MD,21742-2101,0000,07,3,1000,195909,2,00,318319000,1,01,202209,4,4,01,0,09,290759,182414,176721,,
520700236,SEVERN RIVER SWIM CLUB INC,,PO BOX 271,SEVERNA PARK,MD,21146-0271,0000,07,3,1000,195912,2,00,318319317,1,01,202309,5,4,01,0,09,578332,363869,363869,,
520700237,HUNTING HILLS SWIMMING CLUB INC,% MARY CUMMINGS,300 NOTTINGHAM RD,BALTIMORE,MD,21229-2400,0000,07,3,1000,199508,2,00,287000000,1,01,202210,4,4,01,0,10,286075,256093,252116,,
520700497,FEDERATION OF AMERICAN SOCIETIES FOR EXPERIMENTAL BIOLOGY,,6120 EXECUTIVE BLVD STE 230,ROCKVILLE,MD,20852-9857,0000,03,3,1000,195911,1,16,059279120,1,01,202212,8,8,01,0,12,19627725,20757062,12783409,,
520701347,AMERICAN LEGION,,PO BOX 126,CRISFIELD,MD,21817-0126,0925,19,9,1000,194603,1,00,907908000,5,01,202212,5,5,01,0,12,507996,618760,100962,,0016 STANLEY COCHRANE
520701445,FRIENDS RESEARCH INSTITUTE INC,,1040 PARK AVE STE 103,BALTIMORE,MD,21201-5633,0000,03,3,2800,195708,1,15,162199181,1,01,202306,7,8,01,0,06,6513614,11327524,10784781,F050,
520701636,TOWSON PRESBYTERIAN KINDERGARTEN INC,% TREASURER,400 W CHESAPEAKE AVE,TOWSON,MD,21204-4342,0000,03,3,2000,197808,1,11,046000000,1,01,202308,5,5,01,0,08,581843,598987,598987,,
520701676,EAST NEW MARKET CEMETERY,,PO BOX 363,E NEW MARKET,MD,21631-0363,0000,13,3,2000,202009,1,00,000000000,5,01,202312,5,3,01,0,12,620517,82624,38178,,EAST NEW MARKET CEMETERY
520701774,KEY SCHOOL INC,% CAROLINE EWING,534 HILLSMERE DR,ANNAPOLIS,MD,21403-4121,0000,03,3,2000,196206,1,11,046030000,1,01,202306,9,8,01,0,06,69557147,24845413,24739248,B200,
520701916,BRAINFUTURES INCORPORATED,% MENTAL HEALTH ASSOCIATION OF MARY,1301 YORK RD STE 505,LUTHERVILLE,MD,21093-6008,0000,03,3,1000,197512,1,15,998000000,1,01,202306,6,5,01,0,06,1142913,910469,910469,F80,
520702331,MARYLAND ASSOCIATION OF CERTIFIED PUBLIC ACCOUNTANTS,% LAURA SWANN,901 DULANEY VALLEY RD STE 800,TOWSON,MD,21204-2624,0000,06,3,2000,194212,2,00,205000000,1,01,202306,7,7,01,0,06,5554041,5363090,4043471,,
520703118,OUR LADY OF GOOD COUNSEL HIGH SCHOOL,,17301 OLD VIC BLVD,OLNEY,MD,20832-1603,0928,03,9,2000,194603,0,10,000000000,5,01,,0,0,06,0,06,,,,,
520703151,CALVARY LUTHERAN CHURCH,,2625 E NORTHERN PKWY,BALTIMORE,MD,21214-1118,1709,03,9,7000,194701,1,10,001029000,5,01,,0,0,06,0,12,,,,,CALVARY LUTHERAN SCHOOL
520703152,VIRGINIA AVE BAPTIST CHURCH,% REV AARON MILLER,17426 VIRGINIA AVE,HAGERSTOWN,MD,21740-7747,1601,03,9,7000,196310,1,10,029002000,5,01,,0,0,06,0,12,,,,,
520703289,GRACE LUTHERAN CHURCH,,2500 CORNSTALK DR,FINKSBURG,MD,21048-1513,9386,03,9,7000,198804,1,10,001000000,1,01,,0,0,06,0,05,,,,,BRANDI FRITZ
520703367,AMERICAN LEGION AUXILIARY,% PATSY CREIGHTON,98 SUNBURST HIGHWAY,CAMBRIDGE,MD,21613-0000,0964,19,9,1000,194610,1,00,319000000,1,01,202307,0,0,02,0,07,0,0,0,,91 DORCHESTER INC
520703403,BALTIMORE RESCUE MISSION INC,,4 N CENTRAL AVE,BALTIMORE,MD,21202-4622,0000,03,3,1000,198011,1,15,005029000,1,01,202212,6,5,01,0,12,1254914,848412,848412,,
520703505,LOCH RAVEN SKEET & TRAP CLUB INC,,12301 DULANEY VALLEY RD,PHOENIX,MD,21131-0000,0000,03,3,2000,200607,1,16,000000000,1,01,202311,4,4,01,0,11,148717,382920,330712,N61,
520704245,OAKVIEW RECREATION CORP,% TREASURER,PO BOX 3493,SILVER SPRING,MD,20918-3493,0000,07,3,1000,197203,2,00,318000000,1,01,202210,4,1,02,0,10,127709,7379,7379,,
520704473,FOUR STATES CHRISTIAN MISSONS INC,,PO BOX 685,HAGERSTOWN,MD,21741-0685,0000,03,3,1700,195910,1,15,160566029,1,01,202212,6,6,01,0,12,2666249,2094482,2094482,L410,
520704542,YOUTH FOR CHRIST USA INC,,PO BOX 1,HAMPSTEAD,MD,21074-0001,1277,03,9,7000,195409,1,10,328029349,5,01,202306,5,5,06,0,06,690068,539817,499477,,HAMPSTEAD YOUTH FOR CHRIST INC
520704627,LOYOLA HIGH SCHOOL OF BALTIMORE INC,,500 CHESTNUT AVE,TOWSON,MD,21204-3704,0928,03,9,7000,194603,1,11,000000000,5,01,,0,0,13,0,12,,,,,
520704710,ST MARKS CATHOLIC CHURCH,% PASTOR,7501 ADELPHI ROAD,HYATTSVILLE,MD,20783-1906,0928,03,9,7000,194603,1,10,031150120,5,01,,0,0,06,0,06,,,,,
520704867,COMMUNICATION WORKERS OF AMERICA,% BRANDON SIMMONS,2 W POTOMAC PARKWAY,WILLIAMSPORT,MD,21795-1529,1102,05,9,3000,196001,2,00,263264279,5,01,202309,4,3,01,0,09,122300,82139,82139,,2105 LOCAL
520704882,HOLY CROSS LUTHERAN CHURCH,,8516 LOCH RAVEN BLVD,BALTIMORE,MD,21286-2303,1709,03,9,7000,194701,1,10,001029000,5,01,,0,0,06,0,12,,,,,HOLY CROSS LUTH PS
520705392,STEVENSON UNIVERSITY INC,% MARY BETH SCHWENKE,1525 GREENSPRING VALLEY RD,STEVENSON,MD,21153-0641,0000,03,3,2000,199606,1,11,150120001,1,01,202306,9,9,01,0,06,343217002,178839096,157992249,B420,
520705675,GLEN BURNIE BAPTIST CHURCH,,7524 OLD STAGE RD,GLEN BURNIE,MD,21061-3873,1601,03,9,7000,196310,1,10,029002000,5,01,,0,0,06,0,12,,,,,
520707322,ARC OF CARROLL COUNTY INC,,180 KRIDERS CHURCH RD,WESTMINSTER,MD,21158-4307,0000,03,3,3000,196809,1,15,000000000,1,01,202306,8,8,01,0,06,17243146,15316591,15215035,,
520707638,ROLLING ROAD GOLF CLUB INC,% ELISHA CARSON,814 HILLTOP RD,CATONSVILLE,MD,21228-5469,0000,07,3,1000,194406,2,00,280318319,1,01,202303,7,7,01,0,03,5462594,6125285,4151440,,
520707832,COUNTRY CLUB ESTATES RECREATIONAL ASSOCIATION,% LES BALLARD,PO BOX 142,GLEN BURNIE,MD,21060-0142,0000,07,3,1000,195712,2,00,298318319,1,01,202209,3,3,01,0,09,43457,73427,73427,,
520707953,CABIN JOHN PARK VOLUNTEER FIRE DEPARTMENT INCORPOCATED,,8001 RIVER RD,BETHESDA,MD,20817-2705,0000,03,3,3000,195207,1,15,407000000,1,01,202306,6,4,01,0,06,1982693,452581,418129,M24Z,
520708025,GREENSPRING VALLEY SYNAGOGUE AND CENTER,,6214 PIMLICO RD,BALTIMORE,MD,21209-3321,0000,03,3,1200,198411,1,10,001029000,1,01,,0,0,06,0,05,,,,,
520708294,PLUMBERS AND STEAMFITTERS LOCAL UNION NO 486 JOINT JOURNEYMEN AND,,9411 PHILADELPHIA RD,ROSEDALE,MD,21237-4168,0000,03,3,2000,197709,1,11,030126149,2,01,202212,7,6,01,0,12,8577950,4761287,4049116,,
520708437,EMMANUEL LUTHERAN CHURCH,,3131 E BALTIMORE ST,BALTIMORE,MD,21224-1352,9386,03,9,7000,198804,1,10,001000000,1,01,,0,0,06,0,12,,,,,
520709145,HOPE EVANGELICAL LUTHERAN CHURCH,% DONNA L SMITH,1901 MIDDLEBOROUGH RD,ESSEX,MD,21221-3017,9386,03,9,7000,198804,1,10,001000000,1,01,201312,0,0,06,0,12,,,,,
520709146,EVANGELICAL LUTHERAN CHURCH OF OUR SAVIOUR,% GEORGE BLANKENSHIP,141 LAVERN AVE,BALTIMORE,MD,21227-3023,9386,03,9,7000,198804,1,10,001000000,1,01,,0,0,06,0,12,,,,,
520709896,GREENBELT NURSERY SCHOOL INC,,15 CRESCENT ROAD,GREENBELT,MD,20770-0805,0000,03,3,2000,195008,1,11,059000000,1,01,202306,4,4,01,0,06,302495,297908,296594,B21Z,
520710234,OCEAN CITY MARYLAND CHAMBER OF COMMERCE INCORPORATED,,12320 OCEAN GTWY,OCEAN CITY,MD,21842-9688,0000,06,3,3000,197511,2,00,200000000,1,01,202308,6,5,01,0,08,1160457,797434,756083,,
520710521,PARKLAND POOL ASSOCIATION INC,% JERRY KICKENSON,C/O J KICKENSON 1701 LADD ST,SILVER SPRING,MD,20902-0000,0000,07,3,1000,196109,2,00,318317000,1,01,202209,4,4,01,0,09,218807,131336,131336,,
520711346,TWIN FARMS CLUB INC,,PO BOX 4114,SILVER SPRING,MD,20914-4114,0000,07,3,1000,198208,2,00,287319000,1,01,202312,3,4,01,0,12,75291,117133,110522,,
520711802,FOREST HILL SWIM CLUB INC,% DEMBO JONES PC,PO BOX 285,ELLICOTT CITY,MD,21041-0285,0000,07,3,1000,198108,2,00,287319000,1,01,202309,5,5,01,0,09,944225,979451,928978,,
520711903,ROLLINGWOOD POOL INC,,15 N ROLLING RD,CATONSVILLE,MD,21228-4849,0000,07,3,1000,196009,2,00,318000000,1,01,202302,6,4,01,0,02,1054193,328298,307059,,
520712327,EMMANUEL METHODIST CHURCH,,11416 CEDAR LN,BELTSVILLE,MD,20705-2609,2573,03,9,7000,197410,1,10,000000000,5,01,,0,0,06,0,12,,,,,
520712331,HARBOR CHRISTIAN FELLOWSHIP,,3223 STONE EAGLE CT,ABINGDON,MD,21009-1059,0000,03,3,7000,197706,1,10,001000000,1,01,,0,0,06,0,12,,,,,
520712332,TRINITY LUTHERAN CHURCH,,326 N CENTRE ST,CUMBERLAND,MD,21502-2228,1709,03,9,7000,194701,1,10,001029000,5,01,,0,0,06,0,12,,,,,
520712678,SPRINGLAKE CLUB INC,,PO BOX 401,LUTHVLE TIMON,MD,21094-0401,0000,07,3,1000,197407,2,00,287000000,1,01,202312,4,4,01,0,12,325801,463852,440006,,
520712782,GRACHUR CLUB INC,% CYNTHIA PEARSON TREASURER,PO BOX 9710,TOWSON,MD,21284-9710,0000,07,3,1000,193409,2,00,029319317,1,01,202212,5,4,01,0,12,645119,107536,107536,,
520712828,BANNOCKBURN NURSERY SCHOOL INC,,6314 BANNOCKBURN DR,BETHESDA,MD,20817-5404,0000,03,3,2000,197601,1,11,032040000,1,01,202306,4,4,01,0,06,278795,404206,404206,B21Z,
520713521,ST MICHAEL EVANGELICAL LUTHERAN CHURCH,,9534 BELAIR RD,BALTIMORE,MD,21236-1508,9386,03,9,7000,198804,1,10,001000000,1,01,201312,0,0,06,0,12,,,,,
520713603,SWAN LAKE INC,,2030 WOODBOURNE AVE,BALTIMORE,MD,21239-3642,0000,07,3,1000,196006,2,00,318000000,1,01,202312,4,4,01,0,12,445524,318182,282252,,
520714364,TRINITY MEMORIAL GARDENS INC,,PO BOX 265,WALDORF,MD,20604-0265,0000,13,3,2000,196105,1,00,900000000,1,01,202304,6,6,01,0,04,4584253,1682400,1249526,,
520714530,ANCIENT & ACCEPTED SCOTTISH RITE OF FREE MASONRY SO JURIS USA,,113 NATIONAL HIGHWAY,LAVALE,MD,21502-0000,0095,10,9,1000,194009,1,00,030059902,5,01,202212,5,3,01,0,12,646316,93659,93659,,VALLEY OF CUMBERLAND & COORD BODIES
520714695,BURTONSVILLE LIBERTY GROVE UNITED METHODIST CHURCH,,15225 OLD COLUMBIA PIKE,BURTONSVILLE,MD,20866-1615,2573,03,9,7000,197410,1,10,001919000,5,01,,0,0,06,0,12,,,,,
520715089,NORTHERN ANNE ARUNDEL COUNTY CHAMBER OF COMMERCE,,7439 BALTIMORE ANNAPOLIS BLVD,GLEN BURNIE,MD,21061-3509,0000,06,3,3000,197803,2,00,200000000,1,01,202312,4,4,01,0,12,351090,234460,220998,,
520715244,ST MARTINS HOME FOR THE AGED LITTLE SISTERS OF THE POOR BALTIMORE INC,,601 MAIDEN CHOICE LN,BALTIMORE,MD,21228-3630,0928,03,9,1000,194603,1,15,001030150,5,01,202212,8,8,01,0,12,47249075,19952984,11318680,E910,
520715246,ARC OF PRINCE GEORGES COUNTY INC,,1401 MCCORMICK DR,LARGO,MD,20774-5507,0000,03,3,1200,194704,1,15,288000000,5,01,202306,8,9,01,0,06,42587288,63701427,43340275,,
520715248,LATVIAN EVANGELICAL LUTHERAN CHURCH OF WASHINGTON DC,,400 HURLEY AVE,ROCKVILLE,MD,20850-3121,4280,03,9,7000,200403,1,10,000000000,1,01,,0,0,06,0,12,,,,X21,
520715249,PRINCE GEORGES COUNTY BOYS AND GIRLS CLUB INC,,7833 WALKER DR STE 430,GREENBELT,MD,20770-3256,0000,03,3,1000,194806,1,15,298059328,1,01,202306,4,4,01,0,06,499934,373528,373528,O21Z,
520715254,PILGRIM LUTHERAN CHURCH,,7200 LIBERTY RD,BALTIMORE,MD,21207-3801,1709,03,9,7000,194701,1,10,001029000,5,01,201306,0,0,06,0,12,,,,,PILGRIM CHRISTIAN DAY SCHOOL
520716210,WILDWOOD MANOR SWIMMING POOL ASSOC,,PO BOX 341366,BETHESDA,MD,20827-1366,0000,07,3,1000,200207,2,00,000000000,1,01,202312,6,5,01,0,12,1859888,568646,568646,N50,
520716700,TRINITY LUTHERAN CHURCH,,46707 S SHANGRI LA DR,LEXINGTON PK,MD,20653-4135,1709,03,9,7000,194701,1,10,001029000,5,01,201106,5,4,06,0,12,,,,,LITTLE SONBEAMS CHRISTIAN PS
520716739,ST JOHNS LUTHERAN CHURCH,,PO BOX 337,PHOENIX,MD,21131-0337,9386,03,9,7000,198804,1,10,001000000,1,01,201312,0,0,06,0,12,,,,,
520717024,EMMANUEL REFORMED EPISCOPAL CHURCH,,3517 HARFORD RD,BALTIMORE,MD,21218-3122,1663,03,9,7000,196405,1,10,001029000,5,01,,0,0,06,0,12,,,,,
520728190,INTERNATIONAL ASSOCIATION OF MACHINISTS & AEROSPACE WORKERS,% STEPHEN MC CARRIHER,PO BOX 1210,MILLERSVILLE,MD,21108-4210,0264,05,9,3000,194012,2,00,263566279,5,01,202212,4,3,01,0,12,261282,53598,53598,,186
