EIN,NAME,ICO,STREET,CITY,STATE,ZIP,GROUP,SUBSECTION,AFFILIATION,CLASSIFICATION,RULING,DEDUCTIBILITY,FOUNDATION,ACTIVITY,ORGANIZATION,STATUS,TAX_PERIOD,ASSET_CD,INCOME_CD,FILING_REQ_CD,PF_FILING_REQ_CD,ACCT_PD,ASSET_AMT,INCOME_AMT,REVENUE_AMT,NTEE_CD,SORT_NAME
460717976,KEYS TO SUCCESS GROUP INC,% DIANNA ARMSTRONG,PO BOX 23754,BALTIMORE,MD,21203-5754,0000,03,3,1200,201502,1,15,000000000,1,01,202412,0,0,02,0,12,0,0,0,P40,
460723926,SILVER SPRING VILLAGE INC,% SUSAN DECKER,8700 GEORGIA AVE STE 306,SILVER SPRING,MD,20910-3605,0000,03,3,1000,201309,1,15,000000000,1,01,202406,4,4,01,0,06,272836,327559,327045,P81,
460726303,MEDSTAR SOUTHERN MARYLAND HOSPITAL CENTER INC,% JOEL BRYAN,7503 SURRATTS RD,CLINTON,MD,20735-3358,0000,03,3,1000,201304,1,12,000000000,1,01,202406,9,9,01,0,06,170007829,288784421,288784421,E22,
460728095,IGLESIA CASA DE DIOS Y PUERTA DEL CIELO INC,% OSCAR A SALINAS SR,8303 BATES DR,BOWIE,MD,20720-4479,0000,03,3,7000,201408,1,10,000000000,1,01,,0,0,06,0,12,,,,X20,
460735731,JEWISH ACADEMY SCHOOL OF FINE ARTS INC,% HENIA GRUNER,1401 ARCOLA AVE,SILVER SPRING,MD,20902-2806,0000,03,3,1200,201407,1,11,000000000,1,01,202406,4,4,01,0,06,295937,325074,325074,B20,
460735804,IGLESIA MISIONERA CRISTO ES LA ROCA INC,,1007 SCOTT AVE,ROCKVILLE,MD,20851-1020,0000,03,3,7000,201402,1,15,000000000,1,01,202312,1,3,01,0,12,2191,80558,80558,X20,
460736005,THETA CHI FRATERNITY INC,% LUKE BAHAROFF,8000 YORK RD,TOWSON,MD,21252-0001,0241,07,9,1000,196606,2,00,319000000,5,01,202406,0,0,02,0,06,0,0,0,,IOTA SIGMA CHAPTER
460737219,PROJECT MOBILE INC,,2699 ORCHARD ORIOLE WAY,ODENTON,MD,21113-3120,0000,03,3,2000,201312,1,15,000000000,1,01,202309,0,0,02,0,09,0,0,0,B90,
460737485,DEAF HISTORY INTERNATIONAL,% JOAN NATURALE,313 SEVERN RD,ANNAPOLIS,MD,21401-6649,0000,03,3,1200,201510,1,16,000000000,1,01,202412,0,0,02,0,12,0,0,0,A05,
460738285,BALTIMORE UNDERGROUND SCIENCE SPACE,% THOMAS BURKETT,101 N HAVEN ST STE 105,BALTIMORE,MD,21224-1635,0000,03,3,2800,201511,1,16,000000000,1,01,202312,3,4,01,0,12,51314,121272,121272,B28,
460747034,AMER-INDO ORGANIZATION,% MIE MIE JOE STRICKLER,192 BLAKE RD,ELKTON,MD,21921-1723,0000,03,3,1000,201310,1,15,000000000,1,01,202406,0,0,02,0,06,0,0,0,Q21,
460748523,ROSES AND RAINBOWS MINISTRY INC,% KIM CRABILL,13110 PENDLETON CT,REISTERSTOWN,MD,21136-5683,0000,03,3,1000,201311,1,15,000000000,1,01,202312,3,3,01,0,12,83296,75942,74558,X20,
460750704,TIMES12 INC,% LINDSEY HALL,884 CHESTERFIELD RD,ANNAPOLIS,MD,21401-7049,0000,03,3,7000,201502,1,15,000000000,1,01,,0,0,13,0,08,,,,X99,SENT NETWORK
460751729,IGLESIA CONEXIONES,% ROLANDO CASTRO,714 MAIN ST APT 3,LAUREL,MD,20707-4010,1601,03,9,7000,196310,1,10,029002000,5,01,,0,0,06,0,12,,,,,
460754972,HOMEWARD BOUND CAT RESCUE INC,% KATE LIVENGOOD,650 WASHINGTON ST,CUMBERLAND,MD,21502-2711,0000,03,3,1000,201210,1,16,000000000,1,01,202412,0,0,02,0,12,0,0,0,D20,
460755411,NEW ORCHESTRA OF WASHINGTON INC,% ALEJANDRO HERNANDEZ-VALDEZ,5450 MASSACHUSETTS AVE,BETHESDA,MD,20816-1653,0000,03,3,1000,201302,1,15,000000000,1,01,202406,3,4,01,0,06,85816,268482,257179,A69,
460756560,LISAS ARK CRITTER RESCUE INC,,13904 S SPRINGFIELD RD,BRANDYWINE,MD,20613-9239,0000,03,3,1250,201407,1,16,000000000,1,01,202412,0,0,02,0,12,0,0,0,D20,
460759039,TAGORE MUSIC GROUP OF GREATER WASHINGTON DC,,14421 KINGS GRANT ST,NORTH POTOMAC,MD,20878-2572,0000,03,3,2000,201308,1,15,000000000,1,01,202412,0,0,02,0,12,0,0,0,A68,
460760316,TECHNOLOGY GROWTH INITIATIVE INC,% PAUL JACKSON,8 MARKET PL STE 304,BALTIMORE,MD,21202-4113,0000,03,3,1000,201406,1,15,000000000,1,01,202312,3,2,02,0,12,56860,10829,10829,B99,
460764964,MISSION TO HEAL,% UME N ONWUKA,16618 KIPLING RD,DERWOOD,MD,20855-1931,0000,03,3,1000,201402,1,15,000000000,1,01,202312,4,4,02,0,12,116467,162609,0,Q33,
460765711,RUNNYMEDE ELEMENTARY SCHOOL PTO INC,% DEANNA GEIMAN,3000 LANGDON DR,WESTMINSTER,MD,21158-2503,0000,03,3,1200,201304,1,16,000000000,1,01,202506,0,0,02,0,06,0,0,0,B94,
460765748,THETA PSI ALUMNI CHAPTER,,2 EAST WELLS ST,BALTIMORE,MD,21230-4844,0000,07,3,1000,202411,2,00,036000000,5,01,,0,0,02,0,12,,,,B84,
460784143,COMMUNITY CATS COALITION,% SUSAN COLEMAN,PO BOX 1761,BERLIN,MD,21811-5761,0000,03,3,4000,201401,1,15,000000000,1,01,202504,0,0,02,0,04,0,0,0,D20,
460793605,EMPOWERING WORD KINGDOM MINISTRIES INTERNATIONAL,% APOS ANTHONY HILL,1329 W BALTIMORE ST # 3F,BALTIMORE,MD,21223-2402,3317,03,9,7000,199112,1,10,000000000,1,01,,0,0,06,0,06,,,,,
460794340,MARYLAND 4-H CLUB FOUNDATION INC,% CARROLL UME 4-H OFFICE,700 AGRICULTURE CENTER,WESTMINSTER,MD,21157-0000,5938,03,9,2000,201307,1,15,000000000,5,01,202406,0,0,02,0,06,0,0,0,,CARROLL CO RABBIT & CAVY BREEDERS 4
460799195,CLMWWW NATIONAL EXECUTIVE COMMITTEE,,13309 HATHAWAY DR,SILVER SPRING,MD,20906-3762,0000,03,3,1000,201702,1,16,000000000,5,01,202412,0,0,02,0,12,0,0,0,B12,
460799814,CHESAPEAKE ENERGY CONSERVATION INC,,24815 RAYS POINT RD,ST MICHAELS,MD,21663-2723,0000,03,3,1000,201408,1,15,000000000,1,01,202406,0,0,02,0,06,0,0,0,C35,MATTHEW D HARGROVE SOLE MBR
460803422,FISHES & LOAVES PANTRY INC,% ANDRE SAMUEL,2422 W PATAPSCO AVE,BALTIMORE,MD,21230-2939,0000,03,3,1000,201402,1,15,000000000,1,01,202412,2,3,01,0,12,19350,66266,66266,P60,
460807822,BRIGHTSTAR YOUTH SERVICES INC,% WALTER WINBUSH,12219 KINGSWELL ST,BOWIE,MD,20721-1953,0000,03,3,1200,201209,1,15,000000000,1,01,202312,0,0,02,0,12,0,0,0,O50,
460810125,CHRIST EMBASSY CHURCH OF BOWIE INC,,13711 OLD ANNAPOLIS RD,BOWIE,MD,20720-3842,0000,03,3,7000,201401,1,10,000000000,1,01,202312,1,4,06,0,12,1,199000,199000,X20,
460814173,ABADA-CAPOEIRA DC BRAZILIAN ARTS CENTER INC,% YARA CORDEIRO,144 BARNSFIELD CT,GAITHERSBURG,MD,20878-2720,0000,03,3,1200,201409,1,16,000000000,1,01,202405,2,3,01,0,05,24943,83005,83005,A20,
460815062,HELP FOR UNDERSERVED COMMUNITIES INC,,14341 FOX CREEK CT,COOKSVILLE,MD,21723-9616,0000,03,3,1000,202402,1,15,000000000,1,01,202412,0,0,02,0,12,0,0,0,S30,
460818381,IGLESIA EVANGELICA APOSTOLES Y PROFETAS USA,,5022 GERONIMO ST,COLLEGE PARK,MD,20740-1781,0000,03,3,7000,201601,1,10,000000000,1,01,,0,0,06,0,12,,,,X20,
460822142,ST KITTS NEVIS NATIONALS ASSOCIATION - DC,% VALDA MORRIS,7013 96TH AVE,LANHAM,MD,20706-3615,0000,03,3,1000,201412,1,16,000000000,2,01,202412,0,0,02,0,12,0,0,0,Q30,
460824091,CITY OF PRAYER,% JOAN B SANDERS,7102 BELAIR RD,BALTIMORE,MD,21206-1125,0000,03,3,1700,201508,1,10,000000000,1,01,,0,0,06,0,12,,,,X99,SAME
460825236,INTERNATIONAL ASSOCIATION OF LIONS CLUBS,% ESTHER CLEMONS,315 PRATT ST,LUKE,MD,21540-1016,0239,04,9,3000,194012,2,00,911520000,5,01,202406,0,0,02,0,06,0,0,0,,117694 NORTH BRANCH
460825944,THE WELL COMMUNITY CHURCH SILVER,,10141 COLESVILLE RD UNIT 119,SILVER SPRING,MD,20901-2457,0000,03,3,7000,201908,1,10,000000000,1,01,,0,0,06,0,12,,,,X20,
460833453,NEW DAY CHURCH,% ROBERT RYAN,15003 WYOMING AVE SW,CUMBERLAND,MD,21502-5651,0000,03,3,7000,201501,1,10,000000000,1,01,,0,0,06,0,12,,,,X21,
460836169,UNDESCRIPTIVELY BLESSED MISSIONARY INC,% HILDA C WILLIAMS,4310 SHELDON AVE,BALTIMORE,MD,21206-6435,0000,03,3,1700,202307,1,15,000000000,5,01,202312,0,0,02,0,12,0,0,0,C11,
460843243,GUNPOWDER UNITED MOUNTAIN BIKE OPERATORS INCORPORATED,% JOSEPH GERARD FONSHELL,1602 ANGLESIDE RD,FALLSTON,MD,21047-1744,0000,03,3,1200,202302,1,16,000000000,1,01,202412,0,0,02,0,12,0,0,0,N30,GUMBO
460855098,REISTERSTOWN BIBLE INTERNATIONAL INC,% FRANK ONESTY,PO BOX 451,REISTERSTOWN,MD,21136-0451,0000,03,3,7000,201410,1,15,000000000,1,01,202403,5,4,01,0,03,949425,197561,58601,X21,
460857393,CONSOLATION EVANGELISTIC MINISTRIES INC,% CHARLES L HALL,415 S WEST CT,LUSBY,MD,20657-3230,0000,03,3,7000,201401,1,10,000000000,1,01,,0,0,06,0,12,,,,X20,SAME
460861666,CHARLES COUNTY YOUTH ORCHESTRA INC,,6999 BARRYS ROAD,BRYANS ROAD,MD,20616-0000,0000,03,3,2000,201409,1,15,000000000,1,01,202506,0,0,02,0,06,0,0,0,A69,
460868849,EL-SHADDAI PRAYER AND DELIVERANCE MINISTRIES INC,,6660 SECURITY BLVD STE 9,GWYNN OAK,MD,21207-4012,0000,03,3,7000,201412,1,10,000000000,1,01,,0,0,06,0,12,,,,X21,
460869301,BOGOSO AREA TOWNSHIP ASSOCIATION,% BOGOSO AREA TOWNSHIP ASSOCIATION,10300 NEW HAMPSHIRE AVE,SILVER SPRING,MD,20903-1744,0000,03,3,1000,201407,1,16,000000000,1,01,202407,0,0,02,0,07,0,0,0,Q20,
460874282,TED RULLO FOUNDATION,% CHRISTINE ZMUDA,14040 GORKY DR,POTOMAC,MD,20854-6021,0000,03,3,2000,201305,1,15,000000000,1,01,202312,0,0,02,0,12,0,0,0,B82,
460876981,JAMES PLACE INC,% BARBARA ALLEN,8325 FALL CHILL CT,ELLICOTT CITY,MD,21043-6048,0000,03,3,1000,201308,1,15,000000000,1,01,202412,0,0,02,0,12,0,0,0,F20,
460881928,BUFFALO SOLDIERS ABERDEEN MARYLAND MOTORCYCLE CLUB,% BUFFALO SOLDIERS ABERDEEN MD MC,PO BOX 115,ABERDEEN,MD,21001-0115,0000,03,3,1200,201705,1,15,000000000,1,01,202412,0,0,02,0,12,0,0,0,O12,
460884608,CITADEL OF PRAYER INTERNATIONAL FOUNDATION INC,% THOMAS WESLEY RIDGLEY,9106 E HAMPTON DR,CAPITOL HGTS,MD,20743-3809,0000,03,3,7000,201806,1,10,000000000,1,01,202412,0,0,06,0,12,0,0,0,X20,
460886869,MIRACLE 4 MELANIE,% ERICA STRUDLER,801 KERSEY RD,SILVER SPRING,MD,20902-3003,0000,03,3,1000,201603,1,15,000000000,1,01,202312,4,4,02,0,12,330973,151253,0,W30,
460889783,ELEV8 BALTIMORE INC,% ALEXANDRIA WARRICK ADAMS,210 W 28TH ST STE 1,BALTIMORE,MD,21211-3054,0000,03,3,2000,201907,1,15,000000000,1,01,202406,6,7,01,0,06,4081456,7125239,7125239,B80,
460892067,BRUCE OUTREACH CENTER,,398 PHILOS AVE,WESTERNPORT,MD,21562-1522,1601,03,9,7000,196310,1,10,029002000,5,01,,0,0,06,0,12,,,,,
460893377,CHESAPEAKE MULTICULTURAL RESOURCE CENTER INC,% PETER BYRNES,331 E DOVER ST,EASTON,MD,21601-3528,0000,03,3,1000,201311,1,15,000000000,1,01,202406,6,6,01,0,06,1383016,1304574,1048857,B80,
460896427,NATIONAL ASSOCIATION FOR THE ADVANCEMENT OF COLORED PEOPLE,% MELINDA LOWRANCE,4805 MOUNT HOPE DR,BALTIMORE,MD,21215-3206,1531,04,9,1300,196111,2,00,430059480,5,01,,0,0,01,0,12,,,,,5477 HENDERSON COUNTY
460900347,MARYLAND TAMIL ACADEMY INC,% NAGARAJA S BALAKATHIRESAN,23212 SCHOLL MANOR WAY,CLARKSBURG,MD,20871-9421,0000,03,3,1200,201405,1,11,000000000,1,01,202412,0,0,02,0,12,0,0,0,B99,
460906281,MARYLAND CHRIST RESTORATION MINISTRIES INTERNATIONAL,% GEORGE AGBONSON,7425 FORBES BLVD STE 104,LANHAM,MD,20706-2220,7198,03,9,7000,199407,1,10,002000000,1,01,,0,0,06,0,07,,,,,
460910473,JESUS CHRIST IS LORD PRAYER MINISTRIES,% TAMMY ISRAEL,12403 MCMULLEN HWY SW,CUMBERLAND,MD,21502-5128,0000,03,3,7000,201303,1,15,000000000,1,01,202412,0,0,02,0,12,0,0,0,X99,
460912916,KNIGHTS OF COLUMBUS,% RICHARD R BRIGGS,616 W SEMINARY AVE,TIMONIUM,MD,21093-5037,0188,08,9,1000,194010,2,00,036029265,5,01,202406,0,0,02,0,06,0,0,0,,3389 OUR LADY OF VICTORY ASSEMBLY
460920901,CALVERT AMATEUR RADIO ASSOCIATION INC,% RICHARD RATCLIFFE,PO BOX 306,HUNTINGTOWN,MD,20639-0306,0000,03,3,2000,201303,1,15,000000000,1,01,202412,0,0,02,0,12,0,0,0,B99,
460922466,START SCHOOL LATER INC,% TERRA ZIPORYN SNIDER,574E RITCHIE HIGHWAY 164,SEVERNA PARK,MD,21146-2925,0000,03,3,1200,201402,1,15,000000000,1,01,202312,4,4,01,0,12,223815,126487,126487,B05,START SCHOOL LATER
460923780,GRAND COMMANDERY KNIGHTS TEMPLAR OF THE DISTRICT OF COLUMBIA,% JAMES W GOLLADAY JR,4800 ERSKINE RD,COLLEGE PARK,MD,20740-3723,0266,10,9,1000,196401,1,00,036279000,5,01,202406,0,0,02,0,06,0,0,0,Y42,
460936279,SCL DYNAMICS INC,% SEAN LOGIE,2636 NORTH SALISBURY BLVD STE 1025,SALISBURY,MD,21801-2141,0000,03,3,1000,201405,1,15,000000000,1,01,202412,0,0,02,0,12,0,0,0,W99,
460937740,MARYLAND TOKEN AND METAL SOCIETY INC,% NA,8820 WALTHER BLVD CG1213,PARKVILLE,MD,21234-9025,0000,03,3,2000,201404,1,16,000000000,1,01,202203,0,0,02,0,03,0,0,0,B99,
460938051,FOR HIS GLORY WORLD OUTREACH INC,% BEATRICE UNDERWOOD,1700 SPANISH BAY CT,BOWIE,MD,20721-3145,0000,03,3,7000,201411,1,10,000000000,1,01,202412,0,0,06,0,12,0,0,0,X21,
460942825,COMMUNITY CENTER FOR PROFESSIONAL DEVELOPMENT INC,% ROGER MBIANKE,3327 CHAUNCEY PLACE,MOUNT RAINIER,MD,20712-1029,0000,03,3,1000,201708,1,15,000000000,1,01,202412,2,2,02,0,12,20300,19000,19000,B12,
460948860,WASHINGTONS SPELMANSLAG,% CARL MINKUS,10670 WEYMOUTH ST APT 201,BETHESDA,MD,20814-4248,0000,03,3,1200,201307,1,15,000000000,1,01,202412,0,0,02,0,12,0,0,0,A6C,
460949234,YOUTH WRITERS CHALLENGE INC,,1174 PELHAM WOOD RD,PARKVILLE,MD,21234-5939,0000,03,3,1000,201509,1,16,000000000,1,01,202312,0,0,02,0,12,0,0,0,O50,
460955614,PETER J SPANN MINISTRIES,,14625 BALTIMORE AVE 867,LAUREL,MD,20707-4902,0000,03,3,1200,201405,1,15,000000000,1,01,,0,0,00,0,12,,,,X99,
460962853,CHABAD OF GERMANTOWN,,519 LAMBERTON DR,SILVER SPRING,MD,20902-1625,5994,03,9,7000,201405,1,10,000000000,1,01,,0,0,06,0,12,,,,X30,
460970124,FOOD TANK THE THINK TANK FOR FOOD,% DANIELLE NIERENBERG,1915 BANK ST,BALTIMORE,MD,21231-2511,0000,03,3,1000,201403,1,15,000000000,1,01,202403,4,6,01,0,03,485933,1028548,1028548,K30,
460971823,WARNOCK FAMILY FOUNDATION INC,% DAVID WARNOCK,801 KEY HWY UNIT 131,BALTIMORE,MD,21230-3988,0000,03,3,1000,201210,1,04,000000000,1,01,202312,5,4,00,1,12,553066,105500,,T20,
460973948,JAYNE KOSKINAS TED GIOVANIS FOUNDATION FOR HEALTH AND POLICY,% THEODORE GIOVANIS,PO BOX 130,HIGHLAND,MD,20777-0130,0000,03,3,2000,201211,1,03,000000000,2,01,202312,8,6,00,1,12,13582887,1527305,,T23,
460982054,KINGDOM KARE,% BARBARA A PALMER,1350 BLAIR DR STE G,ODENTON,MD,21113-1333,0000,03,3,2000,201305,1,16,000000000,1,01,202312,6,6,01,0,12,1210814,2235121,2233746,P33,
460985806,SOLLAY KENYAN FOUNDATION INC,,10204 BALSAMWOOD DR,LAUREL,MD,20708-3154,0000,03,3,1000,201606,1,15,000000000,1,01,202312,0,0,02,0,12,0,0,0,Q33,
460986465,FOXIE G FOUNDATION INC,% NICOLE K AUSHERMAN,9505 CLEMSONVILLE RD,UNION BRIDGE,MD,21791-7817,0000,03,3,1000,201212,1,16,000000000,1,01,202312,4,5,01,0,12,245367,812908,803325,D20,
460986556,MISION EVANGELICA PLANTIOS DE JEHOVA,% JOSE A TURCIOS,6003 36TH AVE,HYATTSVILLE,MD,20782-2927,0000,03,3,7000,202204,1,10,000000000,1,01,202212,5,4,06,0,12,847397,200856,200856,X20,
460991022,HFC SALISBURY,,PO BOX 1543,SALISBURY,MD,21802-1543,0000,03,3,7100,201305,1,10,000000000,1,01,,0,0,06,0,12,,,,X20,
460992470,GAITHERSBURG ROTARY FOUNDATION,% JACK BELL,PO BOX 312,GAITHERSBURG,MD,20884-0312,0000,03,3,1200,201407,1,15,000000000,1,01,202412,0,0,02,0,12,0,0,0,Q32,
461000534,CHARLES SHELTON FOUNDATION,% DORIS J SHELTON,PO BOX 2539,WALDORF,MD,20604-2539,0000,03,3,1000,201405,1,15,000000000,1,01,202412,0,0,02,0,12,0,0,0,B82,
461002727,FEED A HEALTHY MIND INC,% MELISSA SHERWOOD,15 ROCKWELL CT,ANNAPOLIS,MD,21403-1502,0000,03,3,1000,201401,1,15,000000000,1,01,202412,0,0,02,0,12,0,0,0,K31,
461004696,PPF BENEVOLENT FUND INC,% SETH A MCDONNELL,1122 KENILWORTH DRIVE 201,TOWSON,MD,21204-0000,0000,03,3,1000,201404,1,03,000000000,1,01,202212,1,1,00,1,12,1,1,,N12,
461009756,MOSAIC COMMUNITY CHURCH,% JOEL ST CLAIR,33 UNIVERSITY BLVD E,SILVER SPRING,MD,20901-2437,8534,03,9,7000,197404,1,10,001000000,1,01,,0,0,06,0,12,,,,,
461010819,CONNOR RICE MEMORIAL FUND INC,,185 SHAWN RD,CENTREVILLE,MD,21617-2188,0000,03,3,1200,201210,1,15,000000000,1,01,202412,4,3,02,0,12,107527,44016,38161,B82,
461025074,IGLESIA ASAMBLEAS PRINCIPE DE PAZ INC,% ANSELMO VAIL LOPEZ,8440 12TH AVE,SILVER SPRING,MD,20903-3305,0000,03,3,7000,201502,1,10,000000000,1,01,,0,0,06,0,12,,,,X20,
461026813,CSD HOT FEET COMPANY BOOSTERS INC,% LISA SMITH SANDERS,PO BOX 707,HUNTINGTOWN,MD,20639-0707,0000,03,3,1000,201605,1,15,000000000,1,01,202412,0,0,02,0,12,0,0,0,A11,CSD BOOSTERS
461029374,A DOLLAR A TREE FOR HAITI INC,% FRANTZ KENOL,6579 PRESTWICK DR,HIGHLAND,MD,20777-9792,0000,03,3,1000,201410,1,15,000000000,1,01,202212,0,0,02,0,12,0,0,0,Q30,
461031195,CENTREVILLE HOLDING CORP,,PO BOX 263,CENTREVILLE,MD,21617-0263,0000,02,3,1000,201408,0,00,000000000,1,01,202412,4,2,02,0,12,243452,17011,13531,,
461035889,BENEVOLENT AND PROTECTIVE ORDER OF ELKS OF THE USA,,2210 OLD WASHINGTON RD,WALDORF,MD,20601-3174,1156,08,9,1000,195110,1,00,279265000,5,01,202403,4,4,01,0,03,303099,333299,333299,,2421 WALDORF
461039350,CAMP MA-HE-TU ENDOWMENT FUND INC,,810 POWERS ST,BALTIMORE,MD,21211-2510,0000,03,3,1000,201304,1,15,000000000,1,01,202412,0,0,02,0,12,0,0,0,N111,
461046352,TEEBO INC,% PINGDEWINDE SAM,PO BOX 47602,WINDSOR MILL,MD,21244-0602,0000,03,3,1000,201304,1,15,000000000,1,01,202412,0,0,02,0,12,0,0,0,Q33,
461052332,CIVICS AND SERVICE INTERNATIONAL INC,% TENNEH JOHNSON KEMAH,12511 OLD GUNPOWDER RD,BELTSVILLE,MD,20705-1151,0000,03,3,1000,201408,1,15,000000000,1,01,202312,1,4,01,0,12,99,132133,132133,Q33,
461055791,APARTMENT ANGEL INC,% STEPHEN R CHAPIN JR,PO BOX 1017,MIDDLETOWN,MD,21769-1017,0000,03,3,1000,201403,1,15,000000000,1,01,202412,1,3,02,0,12,1095,35200,35200,P20,
461057355,MARINE CORPS LEAGUE,% GREGORY ASHLEY,22141 GOLDENROD DR,GREAT MILLS,MD,20634-2473,0955,04,9,3000,194607,1,00,908279265,5,01,202506,0,0,02,0,06,0,0,0,,344 PAX RIVER DAWG PAUND MODD
461058160,DAMASCUS HOUSE COMMUNITY DEVELOPMENT CORPORATION,,4405 LARGO RD,UPPR MARLBORO,MD,20772-7837,0000,03,3,1000,201809,1,16,000000000,1,01,202312,3,5,01,0,12,42818,616424,616424,L25,
461069726,DISCIPLES PROMISE INC,% ERIN WILSON,2236 CEDAR BARN WAY,WINDSOR MILL,MD,21244-1246,0000,03,3,7000,201309,1,15,000000000,1,01,202209,0,0,02,0,09,0,0,0,X20,
461074560,NOOR ACADEMY INC,% HAMID YAZDI,8721 SNOWHILL CT,POTOMAC,MD,20854-4413,0000,03,3,1000,201611,1,04,000000000,1,01,202312,1,1,00,1,12,2383,1,,E70,
461075867,CENTER FOR SECURE NUCLEAR FUTURE INC,% CITRIN COOPERMAN,C/O CITRIN 2 BETHESDA METRO CTR,BETHESDA,MD,20814-0000,0000,03,3,1200,201302,1,15,000000000,1,01,202402,0,0,02,0,02,0,0,0,U05,
461080717,BERNADETTES HOUSE,% CAROL NASH,11084 SCOTTS LANDING RD,LAUREL,MD,20723-2020,0000,03,3,1200,201304,1,15,000000000,1,01,202312,0,0,02,0,12,0,0,0,O50,
461084699,FRIENDS OF NAVAL ACADEMY MUSIC,% DON NELSON,1428 CROFTON PKWY,CROFTON,MD,21114-2124,0000,03,3,1000,201412,1,15,000000000,1,01,202412,5,4,01,0,12,730291,358224,232627,A68,
461086258,MAGFEST INC,,PO BOX 4705,BALTIMORE,MD,21211-0705,0000,03,3,2000,201506,1,16,000000000,1,01,202406,6,6,01,0,06,2999487,3369370,3068619,A31,
461090107,REIGNWORKS FOUNDATION LIMITED,% PHILLIP SMITH,12127 LONG RIDGE LN,BOWIE,MD,20715-2360,0000,03,3,1000,201407,1,04,000000000,1,01,202312,1,1,00,1,12,401,1,,T20,
461090286,INVEST IN CHILDREN OF THE WORLD-INC,% AMADOU FAYE,11787 CARRIAGE HOUSE DR,SILVER SPRING,MD,20904-2268,0000,03,3,1200,201502,1,16,000000000,1,01,202412,0,0,02,0,12,0,0,0,Q33,ICWORLD-INC
461093887,ST PHILIP NERI SCHOOL INC,% CHRISTINA COPPER,6401 S ORCHARD RD,LINTHICUM HTS,MD,21090-2628,0928,03,9,1700,194603,1,10,031150120,5,01,,0,0,06,0,12,,,,,
461094880,ST AUGUSTINE SCHOOL INC,% CHRISTINA COPPER,5990 OLD WASHINGTON RD,ELKRIDGE,MD,21075-5335,0928,03,9,1700,194603,1,10,031150120,5,01,,0,0,06,0,12,,,,,
461102477,HOGS AND HEROES FOUNDATION,% VALERIE J SHUHART HARDTAIL,27699 PEMBERTON DR,SALISBURY,MD,21801-2418,0000,03,3,1000,202306,1,04,000000000,1,01,,0,0,00,1,12,,,,P12,DELAWARE CHAPTER 3
461102528,EMERGING HEALTH INITIATIVES INCORPORATED,,5691 KINGSMILL DR,SALISBURY,MD,21801-7472,0000,03,3,1000,202001,1,15,000000000,1,01,202312,0,0,02,0,12,0,0,0,E32,
461103599,CHEM-BIO BOOSTER CLUB,% HSD CB BOOSTER CLUB,8228 SCULLY RD E2800,ABERDEEN PROVING GROUN,MD,21010-0000,0000,03,3,1000,201407,1,15,000000000,5,01,202412,0,0,02,0,12,0,0,0,U01,
461109791,SOCIETY OF ST VINCENT DE PAUL BALTIMORE COUNCIL INC,% DENISE DICKERSON,PO BOX 376,EMMITSBURG,MD,21727-0376,6334,03,9,1000,201904,1,15,000000000,5,01,202409,0,0,02,0,09,0,0,0,,OUR LADY OF GRACE CONFERENCE
461116744,CHRISTIAN CHURCH IN CLARKSBURG,,12025 TREGONING PL,CLARKSBURG,MD,20871-9360,0000,03,3,7000,201301,1,10,000000000,1,01,,0,0,06,0,12,,,,X21,CCC
461116883,CHASE BREXTON REALTY INC,% ERIC TURNBAUGH,1111 N CHARLES ST,BALTIMORE,MD,21201-5505,0000,03,3,1000,201407,1,21,000000000,1,01,202406,8,4,01,0,06,13411230,155000,155000,T30,
461117385,AMERICAN FEDERATION OF STATE COUNTY & MUNICIPAL EMPLOYEES,% PATRICK MORAN,1410 BUSH ST STE A,BALTIMORE,MD,21230-1939,1381,05,9,3000,195708,2,00,000000000,5,01,202406,7,8,01,0,06,6681101,12104804,12104804,,C0003MD AFSCME MD COUNCIL 3
461117646,THE BELIZE FUND,% SRI AKHENATON,7510 LINDEN AVE,SYKESVILLE,MD,21784-7413,0000,03,3,1000,201402,1,15,000000000,1,01,202412,1,0,02,0,12,276,0,0,Q33,
461119556,THE FRIENDS OF THE LEONARDTOWN THEATER INC,% THERESA WOOD,49579 BAY FOREST RD,LEXINGTON PK,MD,20653-3421,0000,03,3,2000,201407,1,15,000000000,1,01,202412,0,0,02,0,12,0,0,0,A31,
461124469,RMHS CHORAL BOOSTER ASSOCIATION INC,% RON FREZZO,250 RICHARD MONTGOMERY DRIVE 107,ROCKVILLE,MD,20852-1147,0000,03,3,2000,201605,1,16,000000000,1,01,202406,0,0,02,0,06,0,0,0,A60,
461125029,MIRAE FOUNDATION,% JENNIFER KUK,18304 CORNFLOWER RD,BOYDS,MD,20841-4383,0000,03,3,1200,201303,1,15,000000000,1,01,202412,0,0,02,0,12,0,0,0,A23,
461125577,IGLESIA APOSTOLICA DE BALTIMORE EL MANANTIAL INC,,806 E 16TH ST,FREDERICK,MD,21701-4479,0000,03,3,7000,201308,1,10,000000000,1,01,,0,0,06,0,12,,,,X20,
461126139,MID-MARYLAND WOODTURNERES,% BOB DORR,6631 WILLIS LN,FREDERICK,MD,21702-1861,0000,03,3,2000,201405,1,16,000000000,1,01,202312,0,0,02,0,12,0,0,0,B99,
